airport_id,airport_name,city,country,latitude,longitude
KNGU,Norfolk Naval Station (Chambers Field),Norfolk,United States,36.937599,-76.289299
KCEF,Westover ARB/Metropolitan Airport,Chicopee Falls,United States,42.19400024,-72.53479767
KLBB,Lubbock Preston Smith International Airport,Lubbock,United States,33.663601,-101.822998
KORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
KBCT,Boca Raton Airport,Boca Raton,United States,26.37849998,-80.10769653
PAFA,Fairbanks International Airport,Fairbanks,United States,64.81510162,-147.8560028
KNYG,Quantico MCAF /Turner field,Quantico,United States,38.50170135,-77.30529785
KCVS,Cannon Air Force Base,Clovis,United States,34.38280106,-103.3219986
PHNG,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe Bay,United States,21.45050049,-157.7680054
KOFF,Offutt Air Force Base,Omaha,United States,41.11830139,-95.91249847
PAGK,Gulkana Airport,Gulkana,United States,62.1548996,-145.4570007
KART,Watertown International Airport,Watertown,United States,43.9919014,-76.021698
KPSP,Palm Springs International Airport,Palm Springs,United States,33.82970047,-116.5070038
KAMA,Rick Husband Amarillo International Airport,Amarillo,United States,35.219398,-101.706001
KFOD,Fort Dodge Regional Airport,Fort Dodge,United States,42.55149841,-94.19259644
KBAD,Barksdale Air Force Base,Shreveport,United States,32.50180054,-93.66269684
KFOE,Topeka Regional Airport - Forbes Field,Topeka,United States,38.95090103,-95.66359711
KCOT,Cotulla-La Salle County Airport,Cotulla,United States,28.45669937,-99.22029877
KILM,Wilmington International Airport,Wilmington,United States,34.27059937,-77.90260315
KBTR,Baton Rouge Metropolitan Airport,Baton Rouge,United States,30.533199,-91.149597
KNMM,Meridian Naval Air Station,Meridian,United States,32.55210114,-88.55560303
KTYR,Tyler Pounds Regional Airport,Tyler,United States,32.35409927,-95.40239716
KBWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297
KHBR,Hobart Regional Airport,Hobart,United States,34.991317,-99.051313
PHNY,Lanai Airport,Lanai,United States,20.78560066,-156.951004
KAEX,Alexandria International Airport,Alexandria,United States,31.32740021,-92.54979706
KWSD,Condron Army Air Field,White Sands,United States,32.34149933,-106.4029999
PACD,Cold Bay Airport,Cold Bay,United States,55.20610046,-162.7250061
KTUL,Tulsa International Airport,Tulsa,United States,36.19839859,-95.88809967
PASI,Sitka Rocky Gutierrez Airport,Sitka,United States,57.04710007,-135.3619995
KISP,Long Island Mac Arthur Airport,Islip,United States,40.79520035,-73.10019684
KMSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802
KILG,New Castle Airport,Wilmington,United States,39.67869949,-75.60649872
PADU,Unalaska Airport,Unalaska,United States,53.90010071,-166.5440063
KMSY,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.99340057,-90.25800323
KPWM,Portland International Jetport Airport,Portland,United States,43.64619827,-70.30930328
KOKC,Will Rogers World Airport,Oklahoma City,United States,35.39310074,-97.60070038
KALB,Albany International Airport,Albany,United States,42.74829865,-73.80169678
PAVD,Valdez Pioneer Field,Valdez,United States,61.13389969,-146.2480011
KLFI,Langley Air Force Base,Hampton,United States,37.082901,-76.36049652
KSNA,John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570114,-117.8679962
KCBM,Columbus Air Force Base,Colombus,United States,33.64379883,-88.44380188
KTMB,Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,25.64789963,-80.43280029
KNTU,Oceana Naval Air Station,Oceana,United States,36.820702,-76.033501
KGUS,Grissom Air Reserve Base,Peru,United States,40.64810181,-86.15209961
KCPR,Casper-Natrona County International Airport,Casper,United States,42.908001,-106.463997
KVPS,Destin-Ft Walton Beach Airport,Valparaiso,United States,30.4832,-86.525398
KSEM,Craig Field,Selma,United States,32.34389877,-86.9878006
KEYW,Key West International Airport,Key West,United States,24.55610085,-81.75959778
KCLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998
KLAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004
KMCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811
KFLO,Florence Regional Airport,Florence,United States,34.1853981,-79.72389984
KGTF,Great Falls International Airport,Great Falls,United States,47.48199844,-111.3710022
KYNG,Youngstown Warren Regional Airport,Youngstown,United States,41.26070023,-80.67910004
PAFB,Ladd AAF Airfield,Fort Wainwright,United States,64.83750153,-147.6139984
KMMV,Mc Minnville Municipal Airport,Mackminnville,United States,45.19440079,-123.1360016
KWRB,Robins Air Force Base,Macon,United States,32.64009857,-83.59190369
VTBS,Suvarnabhumi Airport,Bangkok,Thailand,13.68109989,100.7470016
WAMH,Naha Airport,Naha,Indonesia,3.683209896,125.5279999
WAWM,Andi Jemma Airport,Masamba,Indonesia,-2.55803,120.323997
WAWS,Soroako Airport,Soroako,Indonesia,-2.531199932,121.3580017
WAWT,Pongtiku Airport,Makale,Indonesia,-3.044739962,119.8219986
WAWW,Wolter Monginsidi Airport,Kendari,Indonesia,-4.081610203,122.4179993
WITB,Maimun Saleh Airport,Sabang,Indonesia,5.874129772,95.33969879
WICM,Cibeureum Airport,Tasikmalaya,Indonesia,-7.346600056,108.2460022
WARI,Iswahyudi Airport,Madiun,Indonesia,-7.615769863,111.4339981
WARA,Abdul Rachman Saleh Airport,Malang,Indonesia,-7.926559925,112.7149963
WICB,Budiarto Airport,Tangerang,Indonesia,-6.293171,106.57
WICC,Husein Sastranegara International Airport,Bandung,Indonesia,-6.900629997,107.5759964
WICD,Penggung Airport,Cirebon,Indonesia,-6.756140232,108.5400009
WARJ,Adi Sutjipto International Airport,Yogyakarta,Indonesia,-7.788179874,110.4319992
WIHL,Tunggul Wulung Airport,Cilacap,Indonesia,-7.645060062,109.0339966
WIHP,Pondok Cabe Air Base,Jakarta,Indonesia,-6.336959839,106.7649994
WARS,Achmad Yani Airport,Semarang,Indonesia,-6.97273,110.375
WIDD,Hang Nadim International Airport,Batam,Indonesia,1.121029973,104.1190033
WIOD,Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,-2.74571991,107.7549973
WIPK,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,-2.162199974,106.1389999
WIDN,Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,0.922683001,104.5319977
WIDS,Dabo Airport,Singkep,Indonesia,-0.479189008,104.5790024
WAOO,Syamsudin Noor Airport,Banjarmasin,Indonesia,-3.442359924,114.7630005
WAOC,Batu Licin Airport,Batu Licin,Indonesia,-3.412410021,115.9950027
WAOI,Iskandar Airport,Pangkalan Bun,Indonesia,-2.705199957,111.6729965
WAOP,Tjilik Riwut Airport,Palangkaraya,Indonesia,-2.225130081,113.9430008
WATC,Maumere(Wai Oti) Airport,Maumere,Indonesia,-8.640649796,122.2369995
WATE,Ende (H Hasan Aroeboesman) Airport,Ende,Indonesia,-8.849289894,121.6610031
WATG,Frans Sales Lega Airport,Ruteng,Indonesia,-8.597009659,120.4769974
WATT,El Tari Airport,Kupang,Indonesia,-10.17160034,123.6709976
WATO,Komodo Airport,Labuhan Bajo,Indonesia,-8.48666,119.889
WALL,Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,-1.268270016,116.8939972
WALR,Juwata Airport,Taraken,Indonesia,3.326667,117.569444
WALS,Temindung Airport,Samarinda,Indonesia,-0.484530985,117.1569977
WALT,Tanjung Santan Airport,Tanjung Santan,Indonesia,-0.092973001,117.4530029
WADA,Selaparang Airport,Mataram,Indonesia,-8.560709953,116.0950012
WADB,Muhammad Salahuddin Airport,Bima,Indonesia,-8.539649963,118.6869965
WADW,Umbu Mehang Kunda Airport,Waingapu,Indonesia,-9.66922,120.302002
WARR,Juanda International Airport,Surabaya,Indonesia,-7.379829884,112.7870026
WARQ,Adi Sumarmo Wiryokusumo Airport,Solo City,Indonesia,-7.516089916,110.7570038
RKSI,Incheon International Airport,Seoul,South Korea,37.46910095,126.4509964
VTCC,Chiang Mai International Airport,Chiang Mai,Thailand,18.76679993,98.96260071
VTCT,Chiang Rai International Airport,Chiang Rai,Thailand,19.95229912,99.88289642
VTSF,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,8.539620399,99.94470215
VTUQ,Nakhon Ratchasima Airport,Nakhon Ratchasima,Thailand,14.94950008,102.3130035
VTUW,Nakhon Phanom Airport,Nakhon Phanom,Thailand,17.38380051,104.6429977
VTUU,Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,15.25129986,104.8700027
VTUK,Khon Kaen Airport,Khon Kaen,Thailand,16.46660042,102.7839966
VTPO,Sukhothai Airport,Sukhothai,Thailand,17.23800087,99.81819916
WADD,Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,-8.748169899,115.1669998
LGAV,Eleftherios Venizelos International Airport,Athens,Greece,37.93640137,23.94449997
RJGG,Chubu Centrair International Airport,Nagoya,Japan,34.85839844,136.8049927
RJBE,Kobe Airport,Kobe,Japan,34.63280106,135.223999
KPUW,Pullman Moscow Regional Airport,Pullman,United States,46.7439,-117.110001
KLWS,Lewiston Nez Perce County Airport,Lewiston,United States,46.37450027,-117.0149994
KELM,Elmira Corning Regional Airport,Elmira,United States,42.15990067,-76.89160156
KITH,Ithaca Tompkins Regional Airport,Ithaca,United States,42.49100113,-76.45839691
KMRY,Monterey Peninsula Airport,Monterey,United States,36.5870018,-121.8430023
KSBA,Santa Barbara Municipal Airport,Santa Barbara,United States,34.42620087,-119.8399963
KDAB,Daytona Beach International Airport,Daytona Beach,United States,29.179899,-81.058098
EVLA,Liepāja International Airport,Liepaja,Latvia,56.51750183,21.09690094
EVRA,Riga International Airport,Riga,Latvia,56.92359924,23.97109985
EYSA,Šiauliai International Airport,Siauliai,Lithuania,55.89390182,23.39500046
EYSB,Barysiai Airport,Barysiai,Lithuania,56.0705986,23.55809975
EYKA,Kaunas International Airport,Kaunas,Lithuania,54.96390152,24.08480072
EYKS,S. Darius and S. Girėnas Airfield,Kaunas,Lithuania,54.879799,23.8815
EYPA,Palanga International Airport,Palanga,Lithuania,55.97320175,21.09390068
EYVI,Vilnius International Airport,Vilnius,Lithuania,54.634102,25.285801
EYPP,Panevėžys Air Base,Panevezys,Lithuania,55.72940063,24.46080017
UDYE,Erebuni Airport,Yerevan,Armenia,40.12210083,44.46500015
UDLS,Stepanavan Airport,Stepanavan,Armenia,41.04850006,44.33720016
UDYZ,Zvartnots International Airport,Yerevan,Armenia,40.14730072,44.39590073
UDSG,Gyumri Shirak Airport,Gyumri,Armenia,40.75040054,43.85929871
HHSB,Assab International Airport,Assab,Eritrea,13.07180023,42.64500046
HHAS,Asmara International Airport,Asmara,Eritrea,15.29189968,38.91070175
HHMS,Massawa International Airport,Massawa,Eritrea,15.67000008,39.37009811
LVGZ,Yasser Arafat International Airport,Gaza,Palestine,31.24640083,34.27610016
UGSB,Batumi International Airport,Batumi,Georgia,41.61029816,41.59970093
UGKO,Kopitnari Airport,Kutaisi,Georgia,42.17670059,42.48260117
UGTB,Tbilisi International Airport,Tbilisi,Georgia,41.6692009,44.95470047
OYRN,Mukalla International Airport,Mukalla,Yemen,14.66259956,49.375
OYTZ,Ta'izz International Airport,Taiz,Yemen,13.68599987,44.13909912
OYHD,Hodeidah International Airport,Hodeidah,Yemen,14.75300026,42.97629929
OYAA,Aden International Airport,Aden,Yemen,12.8295002,45.02880096
OYAT,Ataq Airport,Ataq,Yemen,14.55130005,46.82619858
OYGD,Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,16.19169998,52.17499924
OYSN,Sana'a International Airport,Sanaa,Yemen,15.47630024,44.21969986
OYBN,Beihan Airport,Beihan,Yemen,14.78199959,45.7201004
OYSQ,Socotra International Airport,Socotra,Yemen,12.63070011,53.90579987
OYBA,Al Badie Airport,Al Badie,Yemen,18.71929932,50.8368988
EDJA,Memmingen Allgau Airport,Memmingen,Germany,47.98880005,10.23950005
LTAZ,Nevşehir Kapadokya Airport,Nevsehir,Turkey,38.7719,34.5345
SAEZ,Ministro Pistarini International Airport,Buenos Aires,Argentina,-34.8222,-58.5358
ORER,Erbil International Airport,Erbil,Iraq,36.23759842,43.96319962
YEML,Emerald Airport,Emerald,Australia,-23.56749916,148.1790009
LGAT,Athen Helenikon Airport,Athens,Greece,37.893299,23.726101
RJBB,Kansai International Airport,Osaka,Japan,34.4272995,135.2440033
KJRB,Downtown-Manhattan/Wall St Heliport,New York,United States,40.70119858,-74.00900269
RPVT,Tagbilaran Airport,Tagbilaran,Philippines,9.665442,123.853533
BGJN,Ilulissat Airport,Ilulissat,Greenland,69.24320221,-51.05709839
BGCH,Qasigiannguit Heliport,Qasigiannguit,Greenland,68.82281555,-51.17344737
BGAA,Aasiaat Airport,Aasiaat,Greenland,68.72180176,-52.78469849
LEPA,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.55170059,2.738810062
YPDN,Darwin International Airport,Darwin,Australia,-12.41469955,130.8769989
VTSB,Surat Thani Airport,Surat Thani,Thailand,9.132599831,99.13559723
PATK,Talkeetna Airport,Talkeetna,United States,62.32049942,-150.0939941
LMMG,Xewkija Heliport,Gozo,Malta,36.027199,14.2728
KHVN,Tweed New Haven Airport,New Haven,United States,41.26369858,-72.88680267
KAVL,Asheville Regional Airport,Asheville,United States,35.43619919,-82.54180145
KGSO,Piedmont Triad International Airport,Greensboro,United States,36.09780121,-79.93730164
KFSD,Joe Foss Field Airport,Sioux Falls,United States,43.58200073,-96.74189758
YAYE,Ayers Rock Connellan Airport,Uluru,Australia,-25.1861,130.975998
KMHT,Manchester-Boston Regional Airport,Manchester NH,United States,42.932598,-71.435699
KAPF,Naples Municipal Airport,Naples,United States,26.15259933,-81.77529907
WMPR,LTS Pulau Redang Airport,Redang,Malaysia,5.76527977,103.0070038
KSDF,Louisville International Standiford Field,Louisville,United States,38.1744,-85.736
KCHO,Charlottesville Albemarle Airport,Charlottesville VA,United States,38.1385994,-78.45290375
KROA,Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,37.3255,-79.975403
KLEX,Blue Grass Airport,Lexington KY,United States,38.03649902,-84.60590363
KEVV,Evansville Regional Airport,Evansville,United States,38.03699875,-87.53240204
KABQ,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001
KBZN,Gallatin Field,Bozeman,United States,45.77750015,-111.1529999
KBIL,Billings Logan International Airport,Billings,United States,45.80770111,-108.5429993
KBTM,Bert Mooney Airport,Butte,United States,45.95479965,-112.4970016
KTVC,Cherry Capital Airport,Traverse City,United States,44.74140167,-85.5821991
MGTK,Mundo Maya International Airport,Flores,Guatemala,16.91379929,-89.86640167
KBHB,Hancock County-Bar Harbor Airport,Bar Harbor,United States,44.45000076,-68.3615036
KRKD,Knox County Regional Airport,Rockland,United States,44.06010056,-69.09919739
KJAC,Jackson Hole Airport,Jacksn Hole,United States,43.6072998,-110.737999
KRFD,Chicago Rockford International Airport,Rockford,United States,42.19540024,-89.09719849
UUDD,Domodedovo International Airport,Moscow,Russia,55.40879822,37.90629959
ZJSY,Sanya Phoenix International Airport,Sanya,China,18.30290031,109.4120026
NZMF,Milford Sound Airport,Milford Sound,New Zealand,-44.6733017,167.9230042
ZPLJ,Lijiang Airport,Lijiang,China,26.68000031,100.2460022
KGSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259
KBMI,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,40.47710037,-88.91590118
KGPT,Gulfport Biloxi International Airport,Gulfport,United States,30.40730095,-89.07009888
KAZO,Kalamazoo Battle Creek International Airport,Kalamazoo,United States,42.23490143,-85.55210114
KTOL,Toledo Express Airport,Toledo,United States,41.58679962,-83.80780029
KFWA,Fort Wayne International Airport,Fort Wayne,United States,40.97850037,-85.19509888
KDEC,Decatur Airport,Decatur,United States,39.83459854,-88.86569977
KCID,The Eastern Iowa Airport,Cedar Rapids,United States,41.88470078,-91.71080017
KLSE,La Crosse Municipal Airport,La Crosse,United States,43.879002,-91.256699
KCWA,Central Wisconsin Airport,Wassau,United States,44.77759933,-89.66680145
KPIA,General Wayne A. Downing Peoria International Airport,Peoria,United States,40.66419983,-89.69329834
KATW,Appleton International Airport,Appleton,United States,44.2580986,-88.51909637
KRST,Rochester International Airport,Rochester,United States,43.90829849,-92.5
KCMI,University of Illinois Willard Airport,Champaign,United States,40.03919983,-88.27809906
KMHK,Manhattan Regional Airport,Manhattan,United States,39.14099884,-96.67079926
YKSC,Kingscote Airport,Kingscote,Australia,-35.71390152,137.5209961
YHBA,Hervey Bay Airport,Hervey Bay,Australia,-25.31889915,152.8800049
ZPDL,Dali Airport,Dali,China,25.649401,100.319
WBMU,Mulu Airport,Mulu,Malaysia,4.04832983,114.8050003
HESH,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.97730064,34.39500046
KFKL,Venango Regional Airport,Franklin,United States,41.37789917,-79.86039734
HKJK,Jomo Kenyatta International Airport,Nairobi,Kenya,-1.319239974,36.92779922
HTSN,Seronera Airport,Seronera,Tanzania,-2.45806,34.822498
SAWC,El Calafate Airport,El Calafate,Argentina,-50.2803,-72.053101
YARM,Armidale Airport,Armidale,Australia,-30.52809906,151.6170044
KGJT,Grand Junction Regional Airport,Grand Junction,United States,39.12239838,-108.5270004
KSGU,St George Municipal Airport,Saint George,United States,37.036389,-113.510306
KDWH,David Wayne Hooks Memorial Airport,Houston,United States,30.0618,-95.55280304
XS46,Port O'Connor Private Heliport,Port O\'Connor,United States,28.429725,-96.444419
KSRQ,Sarasota Bradenton International Airport,Sarasota,United States,27.39539909,-82.55439758
TXKF,L.F. Wade International International Airport,Bermuda,Bermuda,32.36399841,-64.67870331
KVNY,Van Nuys Airport,Van Nuys,United States,34.20980072,-118.4899979
KMLI,Quad City International Airport,Moline,United States,41.44850159,-90.50749969
KPFN,Panama City-Bay Co International Airport,Panama City,United States,30.212099,-85.6828
AGGH,Honiara International Airport,Honiara,Solomon Islands,-9.42800045,160.0549927
NTAA,Faa'a International Airport,Papeete,French Polynesia,-17.553699,-149.606995
ANYN,Nauru International Airport,Nauru,Nauru,-0.547458,166.919006
NGFU,Funafuti International Airport,Funafuti,Tuvalu,-8.525,179.195999
UNNT,Tolmachevo Airport,Novosibirsk,Russia,55.01259995,82.65070343
EKSS,Samsø Airport,Samsoe,Denmark,55.88949966,10.61369991
VLXK,Xieng Khouang Airport,Phon Savan,Laos,19.450001,103.157997
KBIS,Bismarck Municipal Airport,Bismarck,United States,46.77270126,-100.7460022
KTEX,Telluride Regional Airport,Telluride,United States,37.9538002,-107.9079971
ZLIC,Yinchuan Airport,Yinchuan,China,38.481899,106.009003
VTCH,Mae Hong Son Airport,Mae Hong Son,Thailand,19.30130005,97.97579956
KRAP,Rapid City Regional Airport,Rapid City,United States,44.04529953,-103.0569992
KCRQ,Mc Clellan-Palomar Airport,Carlsbad,United States,33.12829971,-117.2799988
KFNT,Bishop International Airport,Flint,United States,42.9654007,-83.74359894
RPMD,Francisco Bangoy International Airport,Davao,Philippines,7.125520229,125.6460037
LPMA,Madeira Airport,Funchal,Portugal,32.697899,-16.7745
SBSN,Maestro Wilson Fonseca Airport,Santarem,Brazil,-2.424721956,-54.78583145
VDSV,Sihanoukville International Airport,Sihanoukville,Cambodia,10.57970047,103.637001
CYOA,Ekati Airport,Ekati,Canada,64.69889832,-110.6149979
NZNR,Hawke's Bay Airport,NAPIER,New Zealand,-39.465801,176.869995
NFNB,Levuka Airfield,Levuka,Fiji,-17.71109962,178.7590027
ZULS,Lhasa Gonggar Airport,Lhasa,China,29.29780006,90.91190338
KRDD,Redding Municipal Airport,Redding,United States,40.50899887,-122.2929993
KEUG,Mahlon Sweet Field,Eugene,United States,44.12459946,-123.211998
KIDA,Idaho Falls Regional Airport,Idaho Falls,United States,43.514599,-112.070999
KMFR,Rogue Valley International Medford Airport,Medford,United States,42.37419891,-122.8730011
NZKI,Kaikoura Airport,Kaikoura,New Zealand,-42.42499924,173.6049957
KRDM,Roberts Field,Redmond-Bend,United States,44.2541008,-121.1500015
NZPN,Picton Aerodrome,Picton,New Zealand,-41.34609985,173.9559937
FYWH,Hosea Kutako International Airport,Windhoek,Namibia,-22.4799,17.4709
CYWH,Victoria Harbour Seaplane Base,Victoria,Canada,48.42498589,-123.3888674
CAQ3,Coal Harbour Seaplane Base,Vancouver,Canada,50.59999847,-127.5830002
ZSJN,Yaoqiang Airport,Jinan,China,36.85720062,117.2160034
ZSCG,Changzhou Benniu Airport,Changzhou,China,31.919701,119.778999
ZUYB,Yibin Caiba Airport,Yibin,China,28.80055556,104.545
USTR,Roshchino International Airport,Tyumen,Russia,57.1896019,65.32430267
KCAK,Akron Canton Regional Airport,Akron,United States,40.91609955,-81.44219971
KHSV,Huntsville International Carl T Jones Field,Huntsville,United States,34.6371994,-86.77510071
KPKB,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,39.3451004,-81.43920135
KMGM,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,32.30059814,-86.39399719
KTRI,Tri-Cities Regional TN/VA Airport,BRISTOL,United States,36.475201,-82.407401
KPAH,Barkley Regional Airport,PADUCAH,United States,37.06079865,-88.77380371
HDAM,Djibouti-Ambouli Airport,Djibouti,Djibouti,11.54730034,43.15950012
ZJHK,Haikou Meilan International Airport,Haikou,China,19.93490028,110.4589996
HTMA,Mafia Island Airport,Mafia Island,Tanzania,-7.917478,39.668502
KPGA,Page Municipal Airport,Page,United States,36.92610168,-111.447998
MHUT,Utila Airport,Utila,Honduras,16.1131,-86.880302
KGPI,Glacier Park International Airport,Kalispell,United States,48.3105011,-114.2559967
KMBS,MBS International Airport,Saginaw,United States,43.53290176,-84.07959747
KBGM,Greater Binghamton/Edwin A Link field,Binghamton,United States,42.20869827,-75.97979736
ORBI,Baghdad International Airport,Baghdad,Iraq,33.26250076,44.23460007
VTCN,Nan Airport,Nan,Thailand,18.80789948,100.7829971
VTUV,Roi Et Airport,Roi Et,Thailand,16.11680031,103.7740021
VTUO,Buri Ram Airport,Buri Ram,Thailand,15.22949982,103.2529984
VTBO,Trat Airport,Trat,Thailand,12.27460003,102.3190002
KBLH,Blythe Airport,Blythe,United States,33.61920166,-114.7170029
ORAA,Al Asad Air Base,Al Asad,Iraq,33.78559875,42.44120026
ORAT,Al Taqaddum Air Base,Al Taqaddum,Iraq,33.33810043,43.5970993
ORBD,Joint Base Balad,Al Bakr,Iraq,33.94020081,44.36159897
RPLC,Diosdado Macapagal International Airport,Angeles City,Philippines,15.186,120.559998
WBKS,Sandakan Airport,Sandakan,Malaysia,5.900899887,118.0589981
VLLN,Luang Namtha Airport,Luang Namtha,Laos,20.966999,101.400002
VLOS,Oudomsay Airport,Muang Xay,Laos,20.6826992,101.9940033
ZYTX,Taoxian Airport,Shenyang,China,41.63980103,123.4830017
ZSDY,Dongying Shengli Airport,Dongying,China,37.50859833,118.788002
TRPG,John A. Osborne Airport,Geralds,Montserrat,16.79140091,-62.19329834
PAPG,Petersburg James A Johnson Airport,Petersburg,United States,56.80170059,-132.9450073
ZHLY,Luoyang Airport,Luoyang,China,34.74110031,112.3880005
ZSXZ,Xuzhou Guanyin Airport,Xuzhou,China,34.059056,117.555278
VYMW,Magway Airport,Magwe,Burma,20.1656,94.941399
VYKI,Kanti Airport,Khamti,Burma,25.98830032,95.67440033
VVDL,Lien Khuong Airport,Dalat,Vietnam,11.75,108.366997
VVDH,Dong Hoi Airport,Dong Hoi,Vietnam,17.515,106.590556
VVRG,Rach Gia Airport,Rach Gia,Vietnam,9.958029972,105.1323795
VVCM,Cà Mau Airport,Ca Mau,Vietnam,9.177667,105.177778
VVCA,Chu Lai International Airport,Chu Lai,Vietnam,15.40330029,108.7060013
VVTH,Dong Tac Airport,Tuy Hoa,Vietnam,13.04959965,109.3339996
VTCI,Mae Hong Son Airport,Pai,Thailand,19.37199974,98.43699646
LDSB,Bol Airport,Brac,Croatia,43.28570175,16.67970085
FKYS,Yaoundé Nsimalen International Airport,Yaounde,Cameroon,3.722559929,11.5532999
GUCY,Conakry International Airport,Conakry,Guinea,9.57689,-13.612
EDKA,Aachen-Merzbrück Airport,Aachen,Germany,50.82305527,6.186388969
EDSB,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,48.77939987,8.080499649
KSFB,Orlando Sanford International Airport,Sanford,United States,28.77759933,-81.23750305
KJST,John Murtha Johnstown Cambria County Airport,Johnstown,United States,40.31610107,-78.83390045
VNLK,Lukla Airport,Lukla,Nepal,27.68689919,86.72969818
VNBJ,Bhojpur Airport,Bhojpur,Nepal,27.1473999,87.05079651
VNLD,Lamidanda Airport,Lamidanda,Nepal,27.25309944,86.66999817
VNJS,Jomsom Airport,Jomsom,Nepal,28.780426,83.723
VNMA,Manang Airport,Manang,Nepal,28.641399,84.089203
VNPL,Phaplu Airport,Phaplu,Nepal,27.517787,86.584454
VNRT,Rumjatar Airport,Rumjatar,Nepal,27.30349922,86.55039978
VNDG,Tulsipur Airport,Dang,Nepal,28.11109924,82.29419708
VNRK,Rukum Chaurjahari Airport,Rukumkot,Nepal,28.627001,82.195
VNJL,Jumla Airport,Jumla,Nepal,29.2742,82.193298
VNTJ,Taplejung Airport,Taplejung,Nepal,27.3509,87.69525
VNTR,Tumling Tar Airport,Tumling Tar,Nepal,27.315001,87.193298
VNSK,Surkhet Airport,Surkhet,Nepal,28.586,81.636002
VNST,Simikot Airport,Simikot,Nepal,29.97109985,81.81890106
VNDP,Dolpa Airport,Dolpa,Nepal,28.98570061,82.81909943
VNBG,Bajhang Airport,Bajhang,Nepal,29.53899956,81.18540192
VNDH,Dhangarhi Airport,Dhangarhi,Nepal,28.75329971,80.58190155
RKJB,Muan International Airport,Muan,South Korea,34.991406,126.382814
LGPL,Astypalaia Airport,Astypalaia,Greece,36.57989883,26.37579918
LGIK,Ikaria Airport,Ikaria,Greece,37.68270111,26.3470993
LGKY,Kalymnos Airport,Kalymnos,Greece,36.9632988,26.94059944
LGML,Milos Airport,Milos,Greece,36.696899,24.4769
LGNX,Naxos Airport,Cyclades Islands,Greece,37.08110046,25.36809921
LGPA,Paros National Airport,Paros,Greece,37.020495,25.113195
LGKJ,Kastelorizo Airport,Kastelorizo,Greece,36.14170074,29.57640076
HEMA,Marsa Alam International Airport,Marsa Alam,Egypt,25.5571003,34.58369827
EDLV,Weeze Airport,Weeze,Germany,51.60240173,6.142169952
RPVV,Francisco B. Reyes Airport,Busuanga,Philippines,12.12150002,120.0999985
RPME,Bancasi Airport,Butuan,Philippines,8.9515,125.4788
RPMG,Dipolog Airport,Dipolog,Philippines,8.601983499,123.3418751
RPLI,Laoag International Airport,Laoag,Philippines,18.17810059,120.5319977
RPLP,Legazpi City International Airport,Legazpi,Philippines,13.1575,123.735
RPMO,Labo Airport,Ozamis,Philippines,8.178509712,123.8420029
RPVM,Mactan Cebu International Airport,Cebu,Philippines,10.30749989,123.9789963
EDWS,Norden-Norddeich Airport,Norden,Germany,53.63305664,7.190278053
EDWJ,Juist Airport,Juist,Germany,53.68111038,7.055832863
SBPS,Porto Seguro Airport,Porto Seguro,Brazil,-16.438601,-39.080898
SNIG,Iguatu Airport,Iguatu,Brazil,-6.34664011,-39.29380035
SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,-10.29150009,-48.35699844
SBCN,Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,-17.72529984,-48.60749817
KMSO,Missoula International Airport,Missoula,United States,46.91630173,-114.0910034
YBCK,Blackall Airport,Blackall,Australia,-24.42779922,145.4290009
YBUD,Bundaberg Airport,Bundaberg,Australia,-24.90390015,152.3190002
KGCN,Grand Canyon National Park Airport,Grand Canyon,United States,35.95240021,-112.1470032
